752 9628
535 681 -0.5
536 531 -0.0909091
536 532 -0.0909091
536 533 -0.0909091
536 534 -0.0909091
536 535 -0.0909091
536 536 4.46591
536 537 -0.0909091
536 538 -0.0909091
536 539 -0.0909091
536 540 -0.0909091
536 541 -0.0909091
536 547 -1
536 553 -0.0625
536 554 -0.0625
536 555 -0.0625
536 556 -0.0625
536 557 -0.0625
536 564 -0.0625
536 565 -0.0909091
536 567 -0.0909091
536 632 -0.5
536 662 -0.5
536 682 -0.5
537 531 -0.0909091
537 532 -0.0909091
537 533 -0.0909091
537 534 -0.0909091
537 535 -0.0909091
537 536 -0.0909091
537 537 4.46591
537 538 -0.0909091
537 539 -0.0909091
537 540 -0.0909091
537 541 -0.0909091
537 548 -1
537 553 -0.0625
537 554 -0.0625
537 555 -0.0625
537 556 -0.0625
537 557 -0.0625
537 564 -0.0625
537 565 -0.0909091
537 567 -0.0909091
537 631 -0.5
537 663 -0.5
537 683 -0.5
538 531 -0.0909091
538 532 -0.0909091
538 533 -0.0909091
538 534 -0.0909091
538 535 -0.0909091
538 536 -0.0909091
538 537 -0.0909091
538 538 4.46591
538 539 -0.0909091
538 540 -0.0909091
538 541 -0.0909091
538 549 -1
538 553 -0.0625
538 554 -0.0625
538 555 -0.0625
538 556 -0.0625
538 557 -0.0625
538 564 -0.0625
538 565 -0.0909091
538 567 -0.0909091
538 630 -0.5
538 664 -0.5
538 684 -0.5
539 531 -0.0909091
539 532 -0.0909091
539 533 -0.0909091
539 534 -0.0909091
539 535 -0.0909091
539 536 -0.0909091
539 537 -0.0909091
539 538 -0.0909091
539 539 5.46591
539 540 -0.0909091
539 541 -0.0909091
539 550 -1
539 553 -0.0625
539 554 -0.0625
539 555 -0.0625
539 556 -0.0625
539 557 -0.0625
539 564 -0.0625
539 565 -0.0909091
539 567 -0.0909091
539 629 -0.5
539 665 -0.5
539 694 -1
540 531 -0.0909091
540 532 -0.0909091
540 533 -0.0909091
540 534 -0.0909091
540 535 -0.0909091
540 536 -0.0909091
540 537 -0.0909091
540 538 -0.0909091
540 539 -0.0909091
540 540 4.46591
540 541 -0.0909091
540 551 -1
540 553 -0.0625
540 554 -0.0625
540 555 -0.0625
540 556 -0.0625
540 557 -0.0625
540 564 -0.0625
540 565 -0.0909091
540 567 -0.0909091
540 628 -0.5
540 666 -0.5
541 35 -0.333333
541 116 -0.333333
541 145 -0.333333
541 531 -0.0909091
541 532 -0.0909091
541 533 -0.0909091
541 534 -0.0909091
541 535 -0.0909091
541 536 -0.0909091
541 537 -0.0909091
541 538 -0.0909091
541 539 -0.0909091
541 540 -0.0909091
541 541 5.46591
541 552 -1
541 553 -0.0625
541 554 -0.0625
541 555 -0.0625
541 556 -0.0625
541 557 -0.0625
541 564 -0.0625
541 565 -0.0909091
541 567 -0.0909091
541 627 -0.5
541 667 -0.5
542 531 -1
542 542 3.375
542 543 -0.0909091
542 544 -0.0909091
542 545 -0.0909091
542 546 -0.0909091
542 547 -0.0909091
542 548 -0.0909091
542 549 -0.0909091
542 550 -0.0909091
542 551 -0.0909091
542 552 -0.0909091
542 558 -0.0625
542 559 -0.0625
542 560 -0.0625
542 561 -0.0625
542 562 -0.0625
542 569 -0.0909091
542 570 -0.0625
542 576 -1
543 532 -1
543 542 -0.0909091
543 543 3.375
543 544 -0.0909091
543 545 -0.0909091
543 546 -0.0909091
543 547 -0.0909091
543 548 -0.0909091
543 549 -0.0909091
543 550 -0.0909091
543 551 -0.0909091
543 552 -0.0909091
543 558 -0.0625
543 559 -0.0625
543 560 -0.0625
543 561 -0.0625
543 562 -0.0625
543 569 -0.0909091
543 570 -0.0625
543 577 -1
544 533 -1
544 542 -0.0909091
544 543 -0.0909091
544 544 3.375
544 545 -0.0909091
544 546 -0.0909091
544 547 -0.0909091
544 548 -0.0909091
544 549 -0.0909091
544 550 -0.0909091
544 551 -0.0909091
544 552 -0.0909091
544 558 -0.0625
544 559 -0.0625
544 560 -0.0625
544 561 -0.0625
544 562 -0.0625
544 569 -0.0909091
544 570 -0.0625
544 578 -1
545 534 -1
545 542 -0.0909091
545 543 -0.0909091
545 544 -0.0909091
545 545 3.375
545 546 -0.0909091
545 547 -0.0909091
545 548 -0.0909091
545 549 -0.0909091
545 550 -0.0909091
545 551 -0.0909091
545 552 -0.0909091
545 558 -0.0625
545 559 -0.0625
545 560 -0.0625
545 561 -0.0625
545 562 -0.0625
545 569 -0.0909091
545 570 -0.0625
545 579 -1
546 535 -1
546 542 -0.0909091
546 543 -0.0909091
546 544 -0.0909091
546 545 -0.0909091
546 546 3.375
546 547 -0.0909091
546 548 -0.0909091
546 549 -0.0909091
546 550 -0.0909091
546 551 -0.0909091
546 552 -0.0909091
546 558 -0.0625
546 559 -0.0625
546 560 -0.0625
546 561 -0.0625
546 562 -0.0625
546 569 -0.0909091
546 570 -0.0625
546 584 -1
547 536 -1
547 542 -0.0909091
547 543 -0.0909091
547 544 -0.0909091
547 545 -0.0909091
547 546 -0.0909091
547 547 3.375
547 548 -0.0909091
547 549 -0.0909091
547 550 -0.0909091
547 551 -0.0909091
547 552 -0.0909091
547 558 -0.0625
547 559 -0.0625
547 560 -0.0625
547 561 -0.0625
547 562 -0.0625
547 569 -0.0909091
547 570 -0.0625
547 585 -1
548 537 -1
548 542 -0.0909091
548 543 -0.0909091
548 544 -0.0909091
548 545 -0.0909091
548 546 -0.0909091
548 547 -0.0909091
548 548 3.375
548 549 -0.0909091
548 550 -0.0909091
548 551 -0.0909091
548 552 -0.0909091
548 558 -0.0625
548 559 -0.0625
548 560 -0.0625
548 561 -0.0625
548 562 -0.0625
548 569 -0.0909091
548 570 -0.0625
548 586 -1
549 538 -1
549 542 -0.0909091
549 543 -0.0909091
549 544 -0.0909091
549 545 -0.0909091
549 546 -0.0909091
549 547 -0.0909091
549 548 -0.0909091
549 549 3.375
549 550 -0.0909091
549 551 -0.0909091
549 552 -0.0909091
549 558 -0.0625
549 559 -0.0625
549 560 -0.0625
549 561 -0.0625
549 562 -0.0625
549 569 -0.0909091
549 570 -0.0625
549 587 -1
550 539 -1
550 542 -0.0909091
550 543 -0.0909091
550 544 -0.0909091
550 545 -0.0909091
550 546 -0.0909091
550 547 -0.0909091
550 548 -0.0909091
550 549 -0.0909091
550 550 3.375
550 551 -0.0909091
550 552 -0.0909091
550 558 -0.0625
550 559 -0.0625
550 560 -0.0625
550 561 -0.0625
550 562 -0.0625
550 569 -0.0909091
550 570 -0.0625
550 592 -1
551 540 -1
551 542 -0.0909091
551 543 -0.0909091
551 544 -0.0909091
551 545 -0.0909091
551 546 -0.0909091
551 547 -0.0909091
551 548 -0.0909091
551 549 -0.0909091
551 550 -0.0909091
551 551 3.375
551 552 -0.0909091
551 558 -0.0625
551 559 -0.0625
551 560 -0.0625
551 561 -0.0625
551 562 -0.0625
551 569 -0.0909091
551 570 -0.0625
551 593 -1
552 541 -1
552 542 -0.0909091
552 543 -0.0909091
552 544 -0.0909091
552 545 -0.0909091
552 546 -0.0909091
552 547 -0.0909091
552 548 -0.0909091
552 549 -0.0909091
552 550 -0.0909091
552 551 -0.0909091
552 552 3.375
552 558 -0.0625
552 559 -0.0625
552 560 -0.0625
552 561 -0.0625
552 562 -0.0625
552 569 -0.0909091
552 570 -0.0625
552 594 -1
553 531 -0.0625
553 532 -0.0625
553 533 -0.0625
553 534 -0.0625
553 535 -0.0625
553 536 -0.0625
553 537 -0.0625
553 538 -0.0625
553 539 -0.0625
553 540 -0.0625
553 541 -0.0625
553 553 4.6875
553 554 -0.2
553 555 -0.2
553 556 -0.2
553 557 -0.2
553 558 -1
553 564 -0.2
553 685 -1
554 531 -0.0625
554 532 -0.0625
554 533 -0.0625
554 534 -0.0625
554 535 -0.0625
554 536 -0.0625
554 537 -0.0625
554 538 -0.0625
554 539 -0.0625
554 540 -0.0625
554 541 -0.0625
554 553 -0.2
554 554 4.6875
554 555 -0.2
554 556 -0.2
554 557 -0.2
554 559 -1
554 564 -0.2
554 686 -1
555 531 -0.0625
555 532 -0.0625
555 533 -0.0625
555 534 -0.0625
555 535 -0.0625
555 536 -0.0625
555 537 -0.0625
555 538 -0.0625
555 539 -0.0625
555 540 -0.0625
555 541 -0.0625
555 553 -0.2
555 554 -0.2
555 555 4.6875
555 556 -0.2
555 557 -0.2
555 560 -1
555 564 -0.2
555 687 -1
556 531 -0.0625
556 532 -0.0625
556 533 -0.0625
556 534 -0.0625
556 535 -0.0625
556 536 -0.0625
556 537 -0.0625
556 538 -0.0625
556 539 -0.0625
556 540 -0.0625
556 541 -0.0625
556 553 -0.2
556 554 -0.2
556 555 -0.2
556 556 4.6875
556 557 -0.2
556 561 -1
556 564 -0.2
556 688 -1
557 531 -0.0625
557 532 -0.0625
557 533 -0.0625
557 534 -0.0625
557 535 -0.0625
557 536 -0.0625
557 537 -0.0625
557 538 -0.0625
557 539 -0.0625
557 540 -0.0625
557 541 -0.0625
557 553 -0.2
557 554 -0.2
557 555 -0.2
557 556 -0.2
557 557 4.6875
557 562 -1
557 564 -0.2
557 695 -1
558 542 -0.0625
558 543 -0.0625
558 544 -0.0625
558 545 -0.0625
558 546 -0.0625
558 547 -0.0625
558 548 -0.0625
558 549 -0.0625
558 550 -0.0625
558 551 -0.0625
558 552 -0.0625
558 553 -1
558 558 3.75
558 559 -0.2
558 560 -0.2
558 561 -0.2
558 562 -0.2
558 568 -0.2
558 570 -0.0625
558 595 -1
559 542 -0.0625
559 543 -0.0625
559 544 -0.0625
559 545 -0.0625
559 546 -0.0625
559 547 -0.0625
559 548 -0.0625
559 549 -0.0625
559 550 -0.0625
559 551 -0.0625
559 552 -0.0625
559 554 -1
559 558 -0.2
559 559 3.75
559 560 -0.2
559 561 -0.2
559 562 -0.2
559 568 -0.2
559 570 -0.0625
559 600 -1
560 542 -0.0625
560 543 -0.0625
560 544 -0.0625
560 545 -0.0625
560 546 -0.0625
560 547 -0.0625
560 548 -0.0625
560 549 -0.0625
560 550 -0.0625
560 551 -0.0625
560 552 -0.0625
560 555 -1
560 558 -0.2
560 559 -0.2
560 560 3.75
560 561 -0.2
560 562 -0.2
560 568 -0.2
560 570 -0.0625
560 601 -1
561 542 -0.0625
561 543 -0.0625
561 544 -0.0625
561 545 -0.0625
561 546 -0.0625
561 547 -0.0625
561 548 -0.0625
561 549 -0.0625
561 550 -0.0625
561 551 -0.0625
561 552 -0.0625
561 556 -1
561 558 -0.2
561 559 -0.2
561 560 -0.2
561 561 3.75
561 562 -0.2
561 568 -0.2
561 570 -0.0625
561 602 -1
562 542 -0.0625
562 543 -0.0625
562 544 -0.0625
562 545 -0.0625
562 546 -0.0625
562 547 -0.0625
562 548 -0.0625
562 549 -0.0625
562 550 -0.0625
562 551 -0.0625
562 552 -0.0625
562 557 -1
562 558 -0.2
562 559 -0.2
562 560 -0.2
562 561 -0.2
562 562 3.75
562 568 -0.2
562 570 -0.0625
562 603 -1
563 29 -0.142857
563 32 -0.142857
563 34 -0.142857
563 82 -0.142857
563 83 -0.142857
563 112 -0.25
563 127 -0.25
563 159 -0.25
563 563 3
563 564 -1
563 565 -0.142857
563 566 -0.142857
563 571 -0.25
564 531 -0.0625
564 532 -0.0625
564 533 -0.0625
564 534 -0.0625
564 535 -0.0625
564 536 -0.0625
564 537 -0.0625
564 538 -0.0625
564 539 -0.0625
564 540 -0.0625
564 541 -0.0625
564 553 -0.2
564 554 -0.2
564 555 -0.2
564 556 -0.2
564 557 -0.2
564 563 -1
564 564 2.6875
565 29 -0.142857
565 32 -0.142857
565 34 -0.142857
565 82 -0.142857
565 83 -0.142857
565 531 -0.0909091
565 532 -0.0909091
565 533 -0.0909091
565 534 -0.0909091
565 535 -0.0909091
565 536 -0.0909091
565 537 -0.0909091
565 538 -0.0909091
565 539 -0.0909091
565 540 -0.0909091
565 541 -0.0909091
565 563 -0.142857
565 565 2
565 566 -0.142857
566 29 -0.142857
566 32 -0.142857
566 34 -0.142857
566 82 -0.142857
566 83 -0.142857
566 108 -0.333333
566 146 -0.333333
566 159 -0.333333
566 563 -0.142857
566 565 -0.142857
566 566 3
566 567 -1
567 531 -0.0909091
567 532 -0.0909091
567 533 -0.0909091
567 534 -0.0909091
567 535 -0.0909091
567 536 -0.0909091
567 537 -0.0909091
567 538 -0.0909091
567 539 -0.0909091
567 540 -0.0909091
567 541 -0.0909091
567 566 -1
567 567 2
568 558 -0.2
568 559 -0.2
568 560 -0.2
568 561 -0.2
568 562 -0.2
568 568 3
568 569 -1
568 571 -1
569 15 -0.0769231
569 36 -0.0769231
569 118 -0.0769231
569 151 -0.0769231
569 158 -0.0769231
569 316 -0.0769231
569 332 -0.0769231
569 336 -0.0769231
569 337 -0.0769231
569 338 -0.0769231
569 339 -0.0769231
569 340 -0.0769231
569 458 -0.0769231
569 542 -0.0909091
569 543 -0.0909091
569 544 -0.0909091
569 545 -0.0909091
569 546 -0.0909091
569 547 -0.0909091
569 548 -0.0909091
569 549 -0.0909091
569 550 -0.0909091
569 551 -0.0909091
569 552 -0.0909091
569 568 -1
569 569 3
570 82 -1
570 542 -0.0625
570 543 -0.0625
570 544 -0.0625
570 545 -0.0625
570 546 -0.0625
570 547 -0.0625
570 548 -0.0625
570 549 -0.0625
570 550 -0.0625
570 551 -0.0625
570 552 -0.0625
570 558 -0.0625
570 559 -0.0625
570 560 -0.0625
570 561 -0.0625
570 562 -0.0625
570 570 2
571 19 -0.166667
571 32 -0.166667
571 112 -0.25
571 127 -0.25
571 159 -0.25
571 463 -0.5
571 489 -0.166667
571 507 -0.166667
571 512 -0.166667
571 535 -0.5
571 563 -0.25
571 568 -1
571 571 4
572 572 3.0625
572 573 -0.0625
572 574 -0.0625
572 575 -0.0625
572 576 -1
572 577 -0.5
572 580 -0.0625
572 581 -0.0625
572 582 -0.0625
572 583 -0.0625
572 588 -0.0625
572 589 -0.0625
572 590 -0.0625
572 591 -0.0625
572 596 -0.0625
572 597 -0.0625
572 598 -0.0625
572 599 -0.0625
572 604 -0.0625
572 608 -0.0625
572 609 -0.5
573 572 -0.0625
573 573 3.0625
573 574 -0.0625
573 575 -0.0625
573 577 -1
573 578 -0.5
573 580 -0.0625
573 581 -0.0625
573 582 -0.0625
573 583 -0.0625
573 588 -0.0625
573 589 -0.0625
573 590 -0.0625
573 591 -0.0625
573 596 -0.0625
573 597 -0.0625
573 598 -0.0625
573 599 -0.0625
573 604 -0.0625
573 608 -0.0625
573 610 -0.5
574 572 -0.0625
574 573 -0.0625
574 574 3.0625
574 575 -0.0625
574 578 -1
574 579 -0.5
574 580 -0.0625
574 581 -0.0625
574 582 -0.0625
574 583 -0.0625
574 588 -0.0625
574 589 -0.0625
574 590 -0.0625
574 591 -0.0625
574 596 -0.0625
574 597 -0.0625
574 598 -0.0625
574 599 -0.0625
574 604 -0.0625
574 608 -0.0625
574 611 -0.5
575 572 -0.0625
575 573 -0.0625
575 574 -0.0625
575 575 3.0625
575 579 -1
575 580 -0.0625
575 581 -0.0625
575 582 -0.0625
575 583 -0.0625
575 584 -0.5
575 588 -0.0625
575 589 -0.0625
575 590 -0.0625
575 591 -0.0625
575 596 -0.0625
575 597 -0.0625
575 598 -0.0625
575 599 -0.0625
575 604 -0.0625
575 608 -0.0625
575 612 -0.5
576 403 -1
576 542 -1
576 572 -1
576 576 4
576 577 -0.0588235
576 578 -0.0588235
576 579 -0.0588235
576 584 -0.0588235
576 585 -0.0588235
576 586 -0.0588235
576 587 -0.0588235
576 592 -0.0588235
576 593 -0.0588235
576 594 -0.0588235
576 595 -0.0588235
576 600 -0.0588235
576 601 -0.0588235
576 602 -0.0588235
576 603 -0.0588235
576 605 -0.0588235
576 606 -0.0588235
577 543 -1
577 572 -0.5
577 573 -1
577 576 -0.0588235
577 577 4
577 578 -0.0588235
577 579 -0.0588235
577 584 -0.0588235
577 585 -0.0588235
577 586 -0.0588235
577 587 -0.0588235
577 592 -0.0588235
577 593 -0.0588235
577 594 -0.0588235
577 595 -0.0588235
577 600 -0.0588235
577 601 -0.0588235
577 602 -0.0588235
577 603 -0.0588235
577 605 -0.0588235
577 606 -0.0588235
577 609 -0.5
578 544 -1
578 573 -0.5
578 574 -1
578 576 -0.0588235
578 577 -0.0588235
578 578 4
578 579 -0.0588235
578 584 -0.0588235
578 585 -0.0588235
578 586 -0.0588235
578 587 -0.0588235
578 592 -0.0588235
578 593 -0.0588235
578 594 -0.0588235
578 595 -0.0588235
578 600 -0.0588235
578 601 -0.0588235
578 602 -0.0588235
578 603 -0.0588235
578 605 -0.0588235
578 606 -0.0588235
578 610 -0.5
579 545 -1
579 574 -0.5
579 575 -1
579 576 -0.0588235
579 577 -0.0588235
579 578 -0.0588235
579 579 4
579 584 -0.0588235
579 585 -0.0588235
579 586 -0.0588235
579 587 -0.0588235
579 592 -0.0588235
579 593 -0.0588235
579 594 -0.0588235
579 595 -0.0588235
579 600 -0.0588235
579 601 -0.0588235
579 602 -0.0588235
579 603 -0.0588235
579 605 -0.0588235
579 606 -0.0588235
579 611 -0.5
580 572 -0.0625
580 573 -0.0625
580 574 -0.0625
580 575 -0.0625
580 580 3.0625
580 581 -0.0625
580 582 -0.0625
580 583 -0.0625
580 584 -1
580 585 -0.5
580 588 -0.0625
580 589 -0.0625
580 590 -0.0625
580 591 -0.0625
580 596 -0.0625
580 597 -0.0625
580 598 -0.0625
580 599 -0.0625
580 604 -0.0625
580 608 -0.0625
580 613 -0.5
581 572 -0.0625
581 573 -0.0625
581 574 -0.0625
581 575 -0.0625
581 580 -0.0625
581 581 3.0625
581 582 -0.0625
581 583 -0.0625
581 585 -1
581 586 -0.5
581 588 -0.0625
581 589 -0.0625
581 590 -0.0625
581 591 -0.0625
581 596 -0.0625
581 597 -0.0625
581 598 -0.0625
581 599 -0.0625
581 604 -0.0625
581 608 -0.0625
581 614 -0.5
582 572 -0.0625
582 573 -0.0625
582 574 -0.0625
582 575 -0.0625
582 580 -0.0625
582 581 -0.0625
582 582 3.0625
582 583 -0.0625
582 586 -1
582 587 -0.5
582 588 -0.0625
582 589 -0.0625
582 590 -0.0625
582 591 -0.0625
582 596 -0.0625
582 597 -0.0625
582 598 -0.0625
582 599 -0.0625
582 604 -0.0625
582 608 -0.0625
582 615 -0.5
583 572 -0.0625
583 573 -0.0625
583 574 -0.0625
583 575 -0.0625
583 580 -0.0625
583 581 -0.0625
583 582 -0.0625
583 583 3.0625
583 587 -1
583 588 -0.0625
583 589 -0.0625
583 590 -0.0625
583 591 -0.0625
583 592 -0.5
583 596 -0.0625
583 597 -0.0625
583 598 -0.0625
583 599 -0.0625
583 604 -0.0625
583 608 -0.0625
583 616 -0.5
584 546 -1
584 575 -0.5
584 576 -0.0588235
584 577 -0.0588235
584 578 -0.0588235
584 579 -0.0588235
584 580 -1
584 584 4
584 585 -0.0588235
584 586 -0.0588235
584 587 -0.0588235
584 592 -0.0588235
584 593 -0.0588235
584 594 -0.0588235
584 595 -0.0588235
584 600 -0.0588235
584 601 -0.0588235
584 602 -0.0588235
584 603 -0.0588235
584 605 -0.0588235
584 606 -0.0588235
584 612 -0.5
585 547 -1
585 576 -0.0588235
585 577 -0.0588235
585 578 -0.0588235
585 579 -0.0588235
585 580 -0.5
585 581 -1
585 584 -0.0588235
585 585 4
585 586 -0.0588235
585 587 -0.0588235
585 592 -0.0588235
585 593 -0.0588235
585 594 -0.0588235
585 595 -0.0588235
585 600 -0.0588235
585 601 -0.0588235
585 602 -0.0588235
585 603 -0.0588235
585 605 -0.0588235
585 606 -0.0588235
585 613 -0.5
586 548 -1
586 576 -0.0588235
586 577 -0.0588235
586 578 -0.0588235
586 579 -0.0588235
586 581 -0.5
586 582 -1
586 584 -0.0588235
586 585 -0.0588235
586 586 4
586 587 -0.0588235
586 592 -0.0588235
586 593 -0.0588235
586 594 -0.0588235
586 595 -0.0588235
586 600 -0.0588235
586 601 -0.0588235
586 602 -0.0588235
586 603 -0.0588235
586 605 -0.0588235
586 606 -0.0588235
586 614 -0.5
587 549 -1
587 576 -0.0588235
587 577 -0.0588235
587 578 -0.0588235
587 579 -0.0588235
587 582 -0.5
587 583 -1
587 584 -0.0588235
587 585 -0.0588235
587 586 -0.0588235
587 587 4
587 592 -0.0588235
587 593 -0.0588235
587 594 -0.0588235
587 595 -0.0588235
587 600 -0.0588235
587 601 -0.0588235
587 602 -0.0588235
587 603 -0.0588235
587 605 -0.0588235
587 606 -0.0588235
587 615 -0.5
588 572 -0.0625
588 573 -0.0625
588 574 -0.0625
588 575 -0.0625
588 580 -0.0625
588 581 -0.0625
588 582 -0.0625
588 583 -0.0625
588 588 3.0625
588 589 -0.0625
588 590 -0.0625
588 591 -0.0625
588 592 -1
588 593 -0.5
588 596 -0.0625
588 597 -0.0625
588 598 -0.0625
588 599 -0.0625
588 604 -0.0625
588 608 -0.0625
588 617 -0.5
589 572 -0.0625
589 573 -0.0625
589 574 -0.0625
589 575 -0.0625
589 580 -0.0625
589 581 -0.0625
589 582 -0.0625
589 583 -0.0625
589 588 -0.0625
589 589 3.0625
589 590 -0.0625
589 591 -0.0625
589 593 -1
589 594 -0.5
589 596 -0.0625
589 597 -0.0625
589 598 -0.0625
589 599 -0.0625
589 604 -0.0625
589 608 -0.0625
589 618 -0.5
590 572 -0.0625
590 573 -0.0625
590 574 -0.0625
590 575 -0.0625
590 580 -0.0625
590 581 -0.0625
590 582 -0.0625
590 583 -0.0625
590 588 -0.0625
590 589 -0.0625
590 590 3.0625
590 591 -0.0625
590 594 -1
590 595 -0.5
590 596 -0.0625
590 597 -0.0625
590 598 -0.0625
590 599 -0.0625
590 604 -0.0625
590 608 -0.0625
590 619 -0.5
591 572 -0.0625
591 573 -0.0625
591 574 -0.0625
591 575 -0.0625
591 580 -0.0625
591 581 -0.0625
591 582 -0.0625
591 583 -0.0625
591 588 -0.0625
591 589 -0.0625
591 590 -0.0625
591 591 3.0625
591 595 -1
591 596 -0.0625
591 597 -0.0625
591 598 -0.0625
591 599 -0.0625
591 600 -0.5
591 604 -0.0625
591 608 -0.0625
591 620 -0.5
592 550 -1
592 576 -0.0588235
592 577 -0.0588235
592 578 -0.0588235
592 579 -0.0588235
592 583 -0.5
592 584 -0.0588235
592 585 -0.0588235
592 586 -0.0588235
592 587 -0.0588235
592 588 -1
592 592 4
592 593 -0.0588235
592 594 -0.0588235
592 595 -0.0588235
592 600 -0.0588235
592 601 -0.0588235
592 602 -0.0588235
592 603 -0.0588235
592 605 -0.0588235
592 606 -0.0588235
592 616 -0.5
593 551 -1
593 576 -0.0588235
593 577 -0.0588235
593 578 -0.0588235
593 579 -0.0588235
593 584 -0.0588235
593 585 -0.0588235
593 586 -0.0588235
593 587 -0.0588235
593 588 -0.5
593 589 -1
593 592 -0.0588235
593 593 4
593 594 -0.0588235
593 595 -0.0588235
593 600 -0.0588235
593 601 -0.0588235
593 602 -0.0588235
593 603 -0.0588235
593 605 -0.0588235
593 606 -0.0588235
593 617 -0.5
594 552 -1
594 576 -0.0588235
594 577 -0.0588235
594 578 -0.0588235
594 579 -0.0588235
594 584 -0.0588235
594 585 -0.0588235
594 586 -0.0588235
594 587 -0.0588235
594 589 -0.5
594 590 -1
594 592 -0.0588235
594 593 -0.0588235
594 594 4
594 595 -0.0588235
594 600 -0.0588235
594 601 -0.0588235
594 602 -0.0588235
594 603 -0.0588235
594 605 -0.0588235
594 606 -0.0588235
594 618 -0.5
595 558 -1
595 576 -0.0588235
595 577 -0.0588235
595 578 -0.0588235
595 579 -0.0588235
595 584 -0.0588235
595 585 -0.0588235
595 586 -0.0588235
595 587 -0.0588235
595 590 -0.5
595 591 -1
595 592 -0.0588235
595 593 -0.0588235
595 594 -0.0588235
595 595 4
595 600 -0.0588235
595 601 -0.0588235
595 602 -0.0588235
595 603 -0.0588235
595 605 -0.0588235
595 606 -0.0588235
595 619 -0.5
596 572 -0.0625
596 573 -0.0625
596 574 -0.0625
596 575 -0.0625
596 580 -0.0625
596 581 -0.0625
596 582 -0.0625
596 583 -0.0625
596 588 -0.0625
596 589 -0.0625
596 590 -0.0625
596 591 -0.0625
596 596 3.0625
596 597 -0.0625
596 598 -0.0625
596 599 -0.0625
596 600 -1
596 601 -0.5
596 604 -0.0625
596 608 -0.0625
596 621 -0.5
597 572 -0.0625
597 573 -0.0625
597 574 -0.0625
597 575 -0.0625
597 580 -0.0625
597 581 -0.0625
597 582 -0.0625
597 583 -0.0625
597 588 -0.0625
597 589 -0.0625
597 590 -0.0625
597 591 -0.0625
597 596 -0.0625
597 597 3.0625
597 598 -0.0625
597 599 -0.0625
597 601 -1
597 602 -0.5
597 604 -0.0625
597 608 -0.0625
597 622 -0.5
598 572 -0.0625
598 573 -0.0625
598 574 -0.0625
598 575 -0.0625
598 580 -0.0625
598 581 -0.0625
598 582 -0.0625
598 583 -0.0625
598 588 -0.0625
598 589 -0.0625
598 590 -0.0625
598 591 -0.0625
598 596 -0.0625
598 597 -0.0625
598 598 3.0625
598 599 -0.0625
598 602 -1
598 603 -0.5
598 604 -0.0625
598 608 -0.0625
598 623 -0.5
599 468 -0.5
599 469 -0.5
599 572 -0.0625
599 573 -0.0625
599 574 -0.0625
599 575 -0.0625
599 580 -0.0625
599 581 -0.0625
599 582 -0.0625
599 583 -0.0625
599 588 -0.0625
599 589 -0.0625
599 590 -0.0625
599 591 -0.0625
599 596 -0.0625
599 597 -0.0625
599 598 -0.0625
599 599 4.0625
599 603 -1
599 604 -0.0625
599 608 -0.0625
599 624 -1
600 559 -1
600 576 -0.0588235
600 577 -0.0588235
600 578 -0.0588235
600 579 -0.0588235
600 584 -0.0588235
600 585 -0.0588235
600 586 -0.0588235
600 587 -0.0588235
600 591 -0.5
600 592 -0.0588235
600 593 -0.0588235
600 594 -0.0588235
600 595 -0.0588235
600 596 -1
600 600 4
600 601 -0.0588235
600 602 -0.0588235
600 603 -0.0588235
600 605 -0.0588235
600 606 -0.0588235
600 620 -0.5
601 560 -1
601 576 -0.0588235
601 577 -0.0588235
601 578 -0.0588235
601 579 -0.0588235
601 584 -0.0588235
601 585 -0.0588235
601 586 -0.0588235
601 587 -0.0588235
601 592 -0.0588235
601 593 -0.0588235
601 594 -0.0588235
601 595 -0.0588235
601 596 -0.5
601 597 -1
601 600 -0.0588235
601 601 4
601 602 -0.0588235
601 603 -0.0588235
601 605 -0.0588235
601 606 -0.0588235
601 621 -0.5
602 561 -1
602 576 -0.0588235
602 577 -0.0588235
602 578 -0.0588235
602 579 -0.0588235
602 584 -0.0588235
602 585 -0.0588235
602 586 -0.0588235
602 587 -0.0588235
602 592 -0.0588235
602 593 -0.0588235
602 594 -0.0588235
602 595 -0.0588235
602 597 -0.5
602 598 -1
602 600 -0.0588235
602 601 -0.0588235
602 602 4
602 603 -0.0588235
602 605 -0.0588235
602 606 -0.0588235
602 622 -0.5
603 562 -1
603 576 -0.0588235
603 577 -0.0588235
603 578 -0.0588235
603 579 -0.0588235
603 584 -0.0588235
603 585 -0.0588235
603 586 -0.0588235
603 587 -0.0588235
603 592 -0.0588235
603 593 -0.0588235
603 594 -0.0588235
603 595 -0.0588235
603 598 -0.5
603 599 -1
603 600 -0.0588235
603 601 -0.0588235
603 602 -0.0588235
603 603 4
603 605 -0.0588235
603 606 -0.0588235
603 623 -0.5
604 64 -1
604 572 -0.0625
604 573 -0.0625
604 574 -0.0625
604 575 -0.0625
604 580 -0.0625
604 581 -0.0625
604 582 -0.0625
604 583 -0.0625
604 588 -0.0625
604 589 -0.0625
604 590 -0.0625
604 591 -0.0625
604 596 -0.0625
604 597 -0.0625
604 598 -0.0625
604 599 -0.0625
604 604 2
605 88 -1
605 576 -0.0588235
605 577 -0.0588235
605 578 -0.0588235
605 579 -0.0588235
605 584 -0.0588235
605 585 -0.0588235
605 586 -0.0588235
605 587 -0.0588235
605 592 -0.0588235
